id,title,description,link,image_link,price,availability,condition,brand,google_product_category,product_type
base-155819858,一枚板 テーブル天板 無垢材｜タモ 1435mm×0~410mm×20mm,タモの一枚板 1435mm×0~410mm×20mm。新潟の山から自社で伐採・製材・乾燥した天然木を直販。ご希望サイズへの1カット無料・厚み調整無料。写真の現物1点をお届けします。,https://junshin.base.ec/items/155819858?utm_source=pinterest&utm_medium=catalog&utm_campaign=table,https://base-ec2.akamaized.net/images/item/origin/6423fbfb000ab267cc5d790efdc82c83.jpg,11200 JPY,in stock,new,Junshin -潤森-,Hardware > Building Materials > Lumber & Sheet Stock,一枚板テーブル天板
base-155819893,棚板 カウンター材 無垢 一枚板｜ハリエンジュ 950mm×190~225mm×33mm,ハリエンジュの一枚板 950mm×190~225mm×33mm。新潟の山から自社で伐採・製材・乾燥した天然木を直販。ご希望サイズへの1カット無料・厚み調整無料。写真の現物1点をお届けします。,https://junshin.base.ec/items/155819893?utm_source=pinterest&utm_medium=catalog&utm_campaign=shelf,https://base-ec2.akamaized.net/images/item/origin/276abdaffc03f1316c4b71be2c611612.jpg,5000 JPY,in stock,new,Junshin -潤森-,Hardware > Building Materials > Lumber & Sheet Stock,棚板・カウンター材
base-155819968,DIY 木材 無垢 クラフト材｜クワ 650mm×0~385mm×46mm,クワの一枚板 650mm×0~385mm×46mm。新潟の山から自社で伐採・製材・乾燥した天然木を直販。ご希望サイズへの1カット無料・厚み調整無料。写真の現物1点をお届けします。,https://junshin.base.ec/items/155819968?utm_source=pinterest&utm_medium=catalog&utm_campaign=diy,https://base-ec2.akamaized.net/images/item/origin/e618efd47f8b10485b5e47bd474e68db.jpg,7500 JPY,in stock,new,Junshin -潤森-,Hardware > Building Materials > Lumber & Sheet Stock,DIY・クラフト材
base-155820024,一枚板 テーブル天板 無垢材｜ハリエンジュ 1000mm×200~240mm×57mm,ハリエンジュの一枚板 1000mm×200~240mm×57mm。新潟の山から自社で伐採・製材・乾燥した天然木を直販。ご希望サイズへの1カット無料・厚み調整無料。写真の現物1点をお届けします。,https://junshin.base.ec/items/155820024?utm_source=pinterest&utm_medium=catalog&utm_campaign=table,https://base-ec2.akamaized.net/images/item/origin/27b68210fff15862fe526a4ab0419522.jpg,6800 JPY,in stock,new,Junshin -潤森-,Hardware > Building Materials > Lumber & Sheet Stock,一枚板テーブル天板
base-155820070,一枚板 テーブル天板 無垢材｜ハリエンジュ 1000mm×315~440mm×24mm,ハリエンジュの一枚板 1000mm×315~440mm×24mm。新潟の山から自社で伐採・製材・乾燥した天然木を直販。ご希望サイズへの1カット無料・厚み調整無料。写真の現物1点をお届けします。,https://junshin.base.ec/items/155820070?utm_source=pinterest&utm_medium=catalog&utm_campaign=table,https://base-ec2.akamaized.net/images/item/origin/5179a5f1f7a70348568467ea28561865.jpg,12600 JPY,in stock,new,Junshin -潤森-,Hardware > Building Materials > Lumber & Sheet Stock,一枚板テーブル天板
base-155820162,棚板 カウンター材 無垢 一枚板｜ハリエンジュ 1490mm×90~225mm×30mm,ハリエンジュの一枚板 1490mm×90~225mm×30mm。新潟の山から自社で伐採・製材・乾燥した天然木を直販。ご希望サイズへの1カット無料・厚み調整無料。写真の現物1点をお届けします。,https://junshin.base.ec/items/155820162?utm_source=pinterest&utm_medium=catalog&utm_campaign=shelf,https://base-ec2.akamaized.net/images/item/origin/8e4bfa9a018149b53127f7bcc46d13e5.jpg,13100 JPY,in stock,new,Junshin -潤森-,Hardware > Building Materials > Lumber & Sheet Stock,棚板・カウンター材
base-155820191,一枚板 テーブル天板 無垢材｜ハリエンジュ 1300mm×250~340mm×35mm,ハリエンジュの一枚板 1300mm×250~340mm×35mm。新潟の山から自社で伐採・製材・乾燥した天然木を直販。ご希望サイズへの1カット無料・厚み調整無料。写真の現物1点をお届けします。,https://junshin.base.ec/items/155820191?utm_source=pinterest&utm_medium=catalog&utm_campaign=table,https://base-ec2.akamaized.net/images/item/origin/f6d78c9f9f9a86827e92f69c05d2c538.jpg,18500 JPY,in stock,new,Junshin -潤森-,Hardware > Building Materials > Lumber & Sheet Stock,一枚板テーブル天板
base-155820244,一枚板 テーブル天板 無垢材｜ハリエンジュ 1000mm×155~290mm×56mm,ハリエンジュの一枚板 1000mm×155~290mm×56mm。新潟の山から自社で伐採・製材・乾燥した天然木を直販。ご希望サイズへの1カット無料・厚み調整無料。写真の現物1点をお届けします。,https://junshin.base.ec/items/155820244?utm_source=pinterest&utm_medium=catalog&utm_campaign=table,https://base-ec2.akamaized.net/images/item/origin/58cd24b404d6b5dfd914fa16527bcb62.jpg,9200 JPY,in stock,new,Junshin -潤森-,Hardware > Building Materials > Lumber & Sheet Stock,一枚板テーブル天板
base-155820293,一枚板 テーブル天板 無垢材｜ハリエンジュ 1330mm×320~430mm×35mm,ハリエンジュの一枚板 1330mm×320~430mm×35mm。新潟の山から自社で伐採・製材・乾燥した天然木を直販。ご希望サイズへの1カット無料・厚み調整無料。写真の現物1点をお届けします。,https://junshin.base.ec/items/155820293?utm_source=pinterest&utm_medium=catalog&utm_campaign=table,https://base-ec2.akamaized.net/images/item/origin/acd4d7d98fdb8f14ecf67b94fb7cc1b7.jpg,23100 JPY,in stock,new,Junshin -潤森-,Hardware > Building Materials > Lumber & Sheet Stock,一枚板テーブル天板
base-155820352,一枚板 テーブル天板 無垢材｜ハリエンジュ 995mm×320~445mm×25mm,ハリエンジュの一枚板 995mm×320~445mm×25mm。新潟の山から自社で伐採・製材・乾燥した天然木を直販。ご希望サイズへの1カット無料・厚み調整無料。写真の現物1点をお届けします。,https://junshin.base.ec/items/155820352?utm_source=pinterest&utm_medium=catalog&utm_campaign=table,https://base-ec2.akamaized.net/images/item/origin/ae2e44627ea308e5cf8b77c89937582d.jpg,13100 JPY,in stock,new,Junshin -潤森-,Hardware > Building Materials > Lumber & Sheet Stock,一枚板テーブル天板
base-155820378,一枚板 テーブル天板 無垢材｜クワ 1700mm×0~410mm×29mm,クワの一枚板 1700mm×0~410mm×29mm。新潟の山から自社で伐採・製材・乾燥した天然木を直販。ご希望サイズへの1カット無料・厚み調整無料。写真の現物1点をお届けします。,https://junshin.base.ec/items/155820378?utm_source=pinterest&utm_medium=catalog&utm_campaign=table,https://base-ec2.akamaized.net/images/item/origin/4777d45dfcdef53357bf7dc1c2454da5.jpg,17200 JPY,in stock,new,Junshin -潤森-,Hardware > Building Materials > Lumber & Sheet Stock,一枚板テーブル天板
base-155820406,一枚板 テーブル天板 無垢材｜イチョウ 1060mm×280~310mm×31mm,イチョウの一枚板 1060mm×280~310mm×31mm。新潟の山から自社で伐採・製材・乾燥した天然木を直販。ご希望サイズへの1カット無料・厚み調整無料。写真の現物1点をお届けします。,https://junshin.base.ec/items/155820406?utm_source=pinterest&utm_medium=catalog&utm_campaign=table,https://base-ec2.akamaized.net/images/item/origin/6a127b8fe3bb3ba49fa1ba83d9b5f1f1.jpg,4600 JPY,in stock,new,Junshin -潤森-,Hardware > Building Materials > Lumber & Sheet Stock,一枚板テーブル天板
base-155820431,一枚板 テーブル天板 無垢材｜ハリエンジュ 1395mm×195~400mm×31mm,ハリエンジュの一枚板 1395mm×195~400mm×31mm。新潟の山から自社で伐採・製材・乾燥した天然木を直販。ご希望サイズへの1カット無料・厚み調整無料。写真の現物1点をお届けします。,https://junshin.base.ec/items/155820431?utm_source=pinterest&utm_medium=catalog&utm_campaign=table,https://base-ec2.akamaized.net/images/item/origin/7ad08d5f5ca7a33a9358684684f205cd.jpg,20700 JPY,in stock,new,Junshin -潤森-,Hardware > Building Materials > Lumber & Sheet Stock,一枚板テーブル天板
base-155820465,まな板 木製 一枚板｜ハリエンジュ 540mm×120~190mm×35mm,ハリエンジュの一枚板 540mm×120~190mm×35mm。新潟の山から自社で伐採・製材・乾燥した天然木を直販。ご希望サイズへの1カット無料・厚み調整無料。写真の現物1点をお届けします。,https://junshin.base.ec/items/155820465?utm_source=pinterest&utm_medium=catalog&utm_campaign=manaita,https://base-ec2.akamaized.net/images/item/origin/8c7b64b41fcedacb9649d23d60d82e8e.jpg,4900 JPY,in stock,new,Junshin -潤森-,Hardware > Building Materials > Lumber & Sheet Stock,まな板材
base-155820506,一枚板 テーブル天板 無垢材｜クワ 995mm×0~390mm×53mm,クワの一枚板 995mm×0~390mm×53mm。新潟の山から自社で伐採・製材・乾燥した天然木を直販。ご希望サイズへの1カット無料・厚み調整無料。写真の現物1点をお届けします。,https://junshin.base.ec/items/155820506?utm_source=pinterest&utm_medium=catalog&utm_campaign=table,https://base-ec2.akamaized.net/images/item/origin/7459cc5ee8a6c6e0ec54e1cbdd74e00b.jpg,12300 JPY,in stock,new,Junshin -潤森-,Hardware > Building Materials > Lumber & Sheet Stock,一枚板テーブル天板
base-155820530,一枚板 テーブル天板 無垢材｜クワ 1600mm×0~410mm×30mm,クワの一枚板 1600mm×0~410mm×30mm。新潟の山から自社で伐採・製材・乾燥した天然木を直販。ご希望サイズへの1カット無料・厚み調整無料。写真の現物1点をお届けします。,https://junshin.base.ec/items/155820530?utm_source=pinterest&utm_medium=catalog&utm_campaign=table,https://base-ec2.akamaized.net/images/item/origin/93ee77120c6845e65c5a5fc76bbfc286.jpg,16900 JPY,in stock,new,Junshin -潤森-,Hardware > Building Materials > Lumber & Sheet Stock,一枚板テーブル天板
base-155820553,一枚板 テーブル天板 無垢材｜ハリエンジュ 1300mm×380~440mm×33mm,ハリエンジュの一枚板 1300mm×380~440mm×33mm。新潟の山から自社で伐採・製材・乾燥した天然木を直販。ご希望サイズへの1カット無料・厚み調整無料。写真の現物1点をお届けします。,https://junshin.base.ec/items/155820553?utm_source=pinterest&utm_medium=catalog&utm_campaign=table,https://base-ec2.akamaized.net/images/item/origin/a08f0b01a0af753ca1126d08ae568ab7.jpg,21900 JPY,in stock,new,Junshin -潤森-,Hardware > Building Materials > Lumber & Sheet Stock,一枚板テーブル天板
base-155820576,棚板 カウンター材 無垢 一枚板｜ハリエンジュ 1450mm×180~270mm×36mm,ハリエンジュの一枚板 1450mm×180~270mm×36mm。新潟の山から自社で伐採・製材・乾燥した天然木を直販。ご希望サイズへの1カット無料・厚み調整無料。写真の現物1点をお届けします。,https://junshin.base.ec/items/155820576?utm_source=pinterest&utm_medium=catalog&utm_campaign=shelf,https://base-ec2.akamaized.net/images/item/origin/99313cc9d688dd5d59cfa510b9e6058e.jpg,17100 JPY,in stock,new,Junshin -潤森-,Hardware > Building Materials > Lumber & Sheet Stock,棚板・カウンター材
base-156205368,まな板 木製 一枚板｜クルミ オニグルミ 鬼胡桃 ウォールナット 598mm×215~222mm×35mm,クルミ オニグルミ 鬼胡桃 ウォールナットの一枚板 598mm×215~222mm×35mm。新潟の山から自社で伐採・製材・乾燥した天然木を直販。ご希望サイズへの1カット無料・厚み調整無料。写真の現物1点をお届けします。,https://junshin.base.ec/items/156205368?utm_source=pinterest&utm_medium=catalog&utm_campaign=manaita,https://base-ec2.akamaized.net/images/item/origin/e72b39c0102f8d1256164f5c2742e75e.jpg,3400 JPY,in stock,new,Junshin -潤森-,Hardware > Building Materials > Lumber & Sheet Stock,まな板材
base-156205449,DIY 木材 無垢 クラフト材｜クルミ オニグルミ 鬼胡桃 ウォールナット 700mm×190~200mm×31mm,クルミ オニグルミ 鬼胡桃 ウォールナットの一枚板 700mm×190~200mm×31mm。新潟の山から自社で伐採・製材・乾燥した天然木を直販。ご希望サイズへの1カット無料・厚み調整無料。写真の現物1点をお届けします。,https://junshin.base.ec/items/156205449?utm_source=pinterest&utm_medium=catalog&utm_campaign=diy,https://base-ec2.akamaized.net/images/item/origin/2b921e8a9b3d41cf194fee36077390fe.jpg,3400 JPY,in stock,new,Junshin -潤森-,Hardware > Building Materials > Lumber & Sheet Stock,DIY・クラフト材
base-156205543,まな板 木製 一枚板｜クルミ オニグルミ 鬼胡桃 ウォールナット 600mm×215~223mm×31mm,クルミ オニグルミ 鬼胡桃 ウォールナットの一枚板 600mm×215~223mm×31mm。新潟の山から自社で伐採・製材・乾燥した天然木を直販。ご希望サイズへの1カット無料・厚み調整無料。写真の現物1点をお届けします。,https://junshin.base.ec/items/156205543?utm_source=pinterest&utm_medium=catalog&utm_campaign=manaita,https://base-ec2.akamaized.net/images/item/origin/640e4add55a7b65c5f42360e4d4dd191.jpg,3200 JPY,in stock,new,Junshin -潤森-,Hardware > Building Materials > Lumber & Sheet Stock,まな板材
base-156205630,DIY 木材 無垢 クラフト材｜クルミ オニグルミ 鬼胡桃 ウォールナット 650mm×204~220mm×36mm,クルミ オニグルミ 鬼胡桃 ウォールナットの一枚板 650mm×204~220mm×36mm。新潟の山から自社で伐採・製材・乾燥した天然木を直販。ご希望サイズへの1カット無料・厚み調整無料。写真の現物1点をお届けします。,https://junshin.base.ec/items/156205630?utm_source=pinterest&utm_medium=catalog&utm_campaign=diy,https://base-ec2.akamaized.net/images/item/origin/0df8bdb99c99e89b7b02427fa83fd582.jpg,3600 JPY,in stock,new,Junshin -潤森-,Hardware > Building Materials > Lumber & Sheet Stock,DIY・クラフト材
base-156205678,DIY 木材 無垢 クラフト材｜クルミ オニグルミ 鬼胡桃 ウォールナット 630mm×200~223mm×31mm,クルミ オニグルミ 鬼胡桃 ウォールナットの一枚板 630mm×200~223mm×31mm。新潟の山から自社で伐採・製材・乾燥した天然木を直販。ご希望サイズへの1カット無料・厚み調整無料。写真の現物1点をお届けします。,https://junshin.base.ec/items/156205678?utm_source=pinterest&utm_medium=catalog&utm_campaign=diy,https://base-ec2.akamaized.net/images/item/origin/f8ac6000b39d29493b7f05a25439d5ea.jpg,3300 JPY,in stock,new,Junshin -潤森-,Hardware > Building Materials > Lumber & Sheet Stock,DIY・クラフト材
